ga:eventCategory	ga:eventLabel	ga:eventAction	ga:date	ga:pageviews
mmViewProblem	Dimalish	16298: ABCSpeedup	20150111	2
mmViewProblem	Dinesh.Kumar	16298: ABCSpeedup	20150128	2
mmViewProblem	DingusKhan	16344: ChildStuntedness5	20150227	5
mmViewProblem	DingusKhan	16349: MovingNQueens	20150227	5
mmViewProblem	DinosaurW00f	16275: ActiveMolecules	20150119	2
mmViewProblem	DinosaurW00f	16275: ActiveMolecules	20150121	2
mmViewProblem	DinosaurW00f	16275: ActiveMolecules	20150122	2
mmViewProblem	DinosaurW00f	16275: ActiveMolecules	20150130	2
mmViewProblem	DinosaurW00f	16275: ActiveMolecules	20150201	2
mmViewProblem	DinosaurW00f	16275: ActiveMolecules	20150206	2
mmViewProblem	DinosaurW00f	16275: ActiveMolecules	20150209	2
mmViewProblem	DinosaurW00f	16275: ActiveMolecules	20150213	2
mmViewProblem	DinosaurW00f	16275: ActiveMolecules	20150216	2
mmViewProblem	DinosaurW00f	16275: ActiveMolecules	20150220	2
mmViewProblem	DinosaurW00f	16275: ActiveMolecules	20150221	2
mmViewProblem	DinosaurW00f	16275: ActiveMolecules	20150226	2
mmViewProblem	DinosaurW00f	16275: ActiveMolecules	20150303	4
mmViewProblem	DinosaurW00f	16275: ActiveMolecules	20150305	2
mmViewProblem	Dipta_Paul	16298: ABCSpeedup	20150203	2
mmViewProblem	Disha.Jha	16298: ABCSpeedup	20150121	2
mmViewProblem	Divergency	16298: ABCSpeedup	20150114	1
mmViewProblem	DiwakarS	16298: ABCSpeedup	20150111	3
mmViewProblem	DiwakarS	16344: ChildStuntedness5	20150220	39
mmViewProblem	DiwakarS	16344: ChildStuntedness5	20150222	10
mmViewProblem	DiwakarS	16344: ChildStuntedness5	20150224	2
mmViewProblem	DiwakarS	16344: ChildStuntedness5	20150226	15
mmViewProblem	DiwakarS	16344: ChildStuntedness5	20150301	12
mmViewProblem	DrWhatsisname	16359: BannerRegistration	20150305	15
mmViewProblem	DragonScale	16344: ChildStuntedness5	20150226	2
mmViewProblem	Drumea.Vasile	16298: ABCSpeedup	20150118	2
mmViewProblem	Drumea.Vasile	16349: MovingNQueens	20150226	2
mmViewProblem	Dutzul	16349: MovingNQueens	20150223	7
mmViewProblem	DyakovOleksandr	16344: ChildStuntedness5	20150220	6
mmViewProblem	E404	16307: TripSafetyFactors	20150203	4
mmViewProblem	Edekje	16166: PropellerDetector	20150302	3
mmViewProblem	Edekje	16272: ChildStuntedness4	20150302	3
mmViewProblem	Edekje	16349: MovingNQueens	20150302	2
mmViewProblem	EdinDzanic	16349: MovingNQueens	20150224	28
mmViewProblem	EdinDzanic	16349: MovingNQueens	20150225	5
mmViewProblem	EdinDzanic	16349: MovingNQueens	20150226	6
mmViewProblem	EdinDzanic	16349: MovingNQueens	20150227	152
mmViewProblem	EdinDzanic	16349: MovingNQueens	20150228	182
mmViewProblem	EdinDzanic	16349: MovingNQueens	20150301	261
mmViewProblem	EdinDzanic	16349: MovingNQueens	20150302	42
mmViewProblem	EdinDzanic	16359: BannerRegistration	20150302	11
mmViewProblem	EduardHL	16337: PrivateMatch	20150214	4
mmViewProblem	Eduardo.Piva	16051: AsteroidTracker	20150107	3
mmViewProblem	Eduardo.Piva	16209: ChildStuntedness3	20150107	3
mmViewProblem	Eeyore	16349: MovingNQueens	20150224	1
mmViewProblem	Efe.Inan	16307: TripSafetyFactors	20150204	2
mmViewProblem	Efe.Inan	16344: ChildStuntedness5	20150220	2
mmViewProblem	Effie	16307: TripSafetyFactors	20150205	6
mmViewProblem	Egor	16349: MovingNQueens	20150224	2
mmViewProblem	Eiamnacken	16307: TripSafetyFactors	20150208	2
mmViewProblem	ElementZero	16344: ChildStuntedness5	20150225	7
mmViewProblem	ElementZero	16349: MovingNQueens	20150225	7
mmViewProblem	EllaNora	16298: ABCSpeedup	20150117	28
mmViewProblem	Elon_Smith	16298: ABCSpeedup	20150114	4
mmViewProblem	Elon_Smith	16307: TripSafetyFactors	20150127	4
mmViewProblem	Enchom	16349: MovingNQueens	20150223	159
mmViewProblem	Endagorion	16349: MovingNQueens	20150223	36
mmViewProblem	Engnabilfawzy	16359: BannerRegistration	20150305	6
mmViewProblem	Epli	16168: OptimalDrug	20150125	4
mmViewProblem	Epli	16275: ActiveMolecules	20150125	4
mmViewProblem	ErdtR	16337: PrivateMatch	20150217	2
mmViewProblem	ErichL	16153: ChildStuntedness2	20150219	2
mmViewProblem	ErichL	16165: PropellerDetector	20150219	2
mmViewProblem	ErichL	16344: ChildStuntedness5	20150219	1
mmViewProblem	ErickAndres	16153: ChildStuntedness2	20150111	4
mmViewProblem	Escobar23w	16344: ChildStuntedness5	20150227	2
mmViewProblem	EthanR	16307: TripSafetyFactors	20150201	19
mmViewProblem	EthanR	16307: TripSafetyFactors	20150210	52
mmViewProblem	Euge	15948: AsteroidRejector	20150219	1
mmViewProblem	Euniceadu	16307: TripSafetyFactors	20150127	2
mmViewProblem	Euniceadu	16307: TripSafetyFactors	20150202	2
mmViewProblem	Euniceadu	16359: BannerRegistration	20150303	4
mmViewProblem	F.L.K	16298: ABCSpeedup	20150112	16
mmViewProblem	F.L.K	16298: ABCSpeedup	20150113	19
mmViewProblem	F.L.K	16298: ABCSpeedup	20150114	2
mmViewProblem	F.L.K	16298: ABCSpeedup	20150115	23
mmViewProblem	F.L.K	16298: ABCSpeedup	20150116	4
mmViewProblem	F.L.K	16298: ABCSpeedup	20150118	4
mmViewProblem	F.L.K	16307: TripSafetyFactors	20150126	28
mmViewProblem	F.L.K	16307: TripSafetyFactors	20150128	43
mmViewProblem	F.L.K	16307: TripSafetyFactors	20150129	55
mmViewProblem	F.L.K	16344: ChildStuntedness5	20150227	4
mmViewProblem	F.L.K	16349: MovingNQueens	20150227	4
mmViewProblem	F.L.K	16349: MovingNQueens	20150228	1
mmViewProblem	F.L.K	16349: MovingNQueens	20150305	2
mmViewProblem	F.L.K	16359: BannerRegistration	20150302	2
mmViewProblem	F.L.K	16359: BannerRegistration	20150303	39
mmViewProblem	F.L.K	16359: BannerRegistration	20150305	6
mmViewProblem	FabioGrosso	16275: ActiveMolecules	20150128	2
mmViewProblem	Fadi.Didi	16307: TripSafetyFactors	20150130	1
mmViewProblem	Fahad007	16307: TripSafetyFactors	20150201	1
mmViewProblem	Fahim.Ahmed	16298: ABCSpeedup	20150113	6
mmViewProblem	Farsan	16275: ActiveMolecules	20150112	6
mmViewProblem	Farsan	16298: ABCSpeedup	20150112	6
mmViewProblem	Fbuser.Inla	16307: TripSafetyFactors	20150206	2
mmViewProblem	Fdg	16359: BannerRegistration	20150305	23
mmViewProblem	Fed	10929: PolygonArea	20150306	22
mmViewProblem	Fed	16198: ForestFire	20150306	4
mmViewProblem	Fed	16344: ChildStuntedness5	20150224	24
mmViewProblem	Fed	16349: MovingNQueens	20150224	62
mmViewProblem	Fed	16349: MovingNQueens	20150225	70
mmViewProblem	Fed	16349: MovingNQueens	20150301	3
mmViewProblem	Fed	16349: MovingNQueens	20150302	135
mmViewProblem	Fed	16349: MovingNQueens	20150304	18
mmViewProblem	Fed	16349: MovingNQueens	20150305	13
mmViewProblem	Fed	16349: MovingNQueens	20150306	122
mmViewProblem	Fedevelez	16298: ABCSpeedup	20150115	3
mmViewProblem	Fedevelez	16307: TripSafetyFactors	20150127	6
mmViewProblem	Fedevelez	16307: TripSafetyFactors	20150128	6
mmViewProblem	Felisberto	16349: MovingNQueens	20150302	2
mmViewProblem	FemiPaul	16275: ActiveMolecules	20150107	4
mmViewProblem	FilipeGoncalves	16272: ChildStuntedness4	20150113	2
mmViewProblem	FilipeGoncalves	16298: ABCSpeedup	20150113	5
mmViewProblem	FireIce	16275: ActiveMolecules	20150205	18
mmViewProblem	FireIce	16298: ABCSpeedup	20150112	4
mmViewProblem	Firemaster911	16349: MovingNQueens	20150227	2
mmViewProblem	Fireprufe15	16298: ABCSpeedup	20150118	2
mmViewProblem	FoodPoison	16307: TripSafetyFactors	20150202	2
mmViewProblem	Frank.Obiaya	16307: TripSafetyFactors	20150205	1
mmViewProblem	Freddy.Trumpet	16307: TripSafetyFactors	20150207	1
mmViewProblem	Frederick-S	16307: TripSafetyFactors	20150126	2
mmViewProblem	Freshmen	16344: ChildStuntedness5	20150227	1
mmViewProblem	Froussios	16275: ActiveMolecules	20150110	5
mmViewProblem	Frutus	16040: AsteroidDetector	20150118	4
mmViewProblem	Frutus	16153: ChildStuntedness2	20150118	4
mmViewProblem	Frutus	16275: ActiveMolecules	20150117	2
mmViewProblem	Fuh	16349: MovingNQueens	20150224	9
mmViewProblem	Fujimoto.M	16307: TripSafetyFactors	20150126	2
mmViewProblem	G0rynich	15520: ISS	20150306	143
mmViewProblem	G0rynich	15637: GWASSpeedup	20150306	143
mmViewProblem	G0rynich	15761: MassAtrocityPredictor	20150121	24
mmViewProblem	G0rynich	15761: MassAtrocityPredictor	20150306	143
mmViewProblem	G0rynich	15765: StructureRecognition	20150121	24
mmViewProblem	G0rynich	15765: StructureRecognition	20150306	143
mmViewProblem	G0rynich	15948: AsteroidRejector	20150306	143
mmViewProblem	G0rynich	15955: LELPredictor	20150121	24
mmViewProblem	G0rynich	15955: LELPredictor	20150306	143
mmViewProblem	G0rynich	15995: CyanoHABsPredictor	20150121	24
mmViewProblem	G0rynich	15995: CyanoHABsPredictor	20150306	143
mmViewProblem	G0rynich	16040: AsteroidDetector	20150121	24
mmViewProblem	G0rynich	16040: AsteroidDetector	20150306	143
mmViewProblem	G0rynich	16051: AsteroidTracker	20150306	143
mmViewProblem	G0rynich	16165: PropellerDetector	20150306	143
mmViewProblem	G0rynich	16166: PropellerDetector	20150121	24
mmViewProblem	G0rynich	16166: PropellerDetector	20150306	143
mmViewProblem	G0rynich	16168: OptimalDrug	20150306	143
mmViewProblem	G0rynich	16298: ABCSpeedup	20150109	22
mmViewProblem	G0rynich	16298: ABCSpeedup	20150112	4
mmViewProblem	G0rynich	16298: ABCSpeedup	20150116	6
mmViewProblem	G0rynich	16298: ABCSpeedup	20150118	9
mmViewProblem	G0rynich	16298: ABCSpeedup	20150130	18
mmViewProblem	G0rynich	16298: ABCSpeedup	20150202	2
mmViewProblem	G0rynich	16298: ABCSpeedup	20150205	203
mmViewProblem	G0rynich	16298: ABCSpeedup	20150212	19
mmViewProblem	G0rynich	16298: ABCSpeedup	20150213	5
mmViewProblem	G0rynich	16298: ABCSpeedup	20150217	2
mmViewProblem	G0rynich	16298: ABCSpeedup	20150220	2
mmViewProblem	G0rynich	16298: ABCSpeedup	20150225	25
mmViewProblem	G0rynich	16298: ABCSpeedup	20150306	143
mmViewProblem	G0rynich	16337: PrivateMatch	20150217	9
mmViewProblem	G0rynich	16337: PrivateMatch	20150224	6
mmViewProblem	GSTVAC	16298: ABCSpeedup	20150113	4
mmViewProblem	GSTVAC	16298: ABCSpeedup	20150121	1
mmViewProblem	G_Carrillo13	16349: MovingNQueens	20150301	7
mmViewProblem	Gabriel.Ruiz	16275: ActiveMolecules	20150210	11
mmViewProblem	Galois9	16237: FacialEmotions	20150110	4
mmViewProblem	Gamer1OH1	16349: MovingNQueens	20150224	3
mmViewProblem	Gamer456711	16307: TripSafetyFactors	20150130	2
mmViewProblem	GanboldAdilbish	16307: TripSafetyFactors	20150201	2
mmViewProblem	Gando19850304	16307: TripSafetyFactors	20150131	1
mmViewProblem	Gando19850304	16344: ChildStuntedness5	20150220	7
mmViewProblem	Gaurav_jain	16198: ForestFire	20150205	6
mmViewProblem	Gaurav_jain	16307: TripSafetyFactors	20150205	6
mmViewProblem	Gawainus	16349: MovingNQueens	20150227	1
mmViewProblem	Ge0h	16349: MovingNQueens	20150223	5
mmViewProblem	Gecko17k	16166: PropellerDetector	20150119	2
mmViewProblem	GengenGen	16275: ActiveMolecules	20150124	8
mmViewProblem	GengenGen	16298: ABCSpeedup	20150124	8
mmViewProblem	GengenGen	16337: PrivateMatch	20150216	3
mmViewProblem	GengenGen	16344: ChildStuntedness5	20150220	3
mmViewProblem	GengenGen	16349: MovingNQueens	20150225	10
mmViewProblem	GengenGen	16349: MovingNQueens	20150226	5
mmViewProblem	GengenGen	16349: MovingNQueens	20150227	5
mmViewProblem	GengenGen	16349: MovingNQueens	20150228	13
mmViewProblem	GengenGen	16349: MovingNQueens	20150301	11
mmViewProblem	GengenGen	16349: MovingNQueens	20150302	3
mmViewProblem	GengenGen	16349: MovingNQueens	20150306	2
mmViewProblem	George.Mays	16344: ChildStuntedness5	20150222	21
mmViewProblem	George.Mays	16349: MovingNQueens	20150225	37
mmViewProblem	Georgie.Gerog	16051: AsteroidTracker	20150112	1
mmViewProblem	Gerald	16275: ActiveMolecules	20150109	4
mmViewProblem	Gerald	16275: ActiveMolecules	20150114	4
mmViewProblem	Gerald	16298: ABCSpeedup	20150114	5
mmViewProblem	Germanas	16307: TripSafetyFactors	20150205	2
mmViewProblem	Geronis	16359: BannerRegistration	20150302	2
mmViewProblem	Gew	16344: ChildStuntedness5	20150220	2
mmViewProblem	Ghostar	16344: ChildStuntedness5	20150223	3
mmViewProblem	Ghostar	16349: MovingNQueens	20150223	3
mmViewProblem	Ghostfather	16337: PrivateMatch	20150218	2
mmViewProblem	Glory	16349: MovingNQueens	20150225	8
mmViewProblem	GoIchiSakiKuro	16275: ActiveMolecules	20150108	2
mmViewProblem	GoIchiSakiKuro	16344: ChildStuntedness5	20150227	5
mmViewProblem	Godsdog	16275: ActiveMolecules	20150125	2
mmViewProblem	GoogleCoderWill	16349: MovingNQueens	20150227	1
mmViewProblem	GoogleCoderWill	16349: MovingNQueens	20150301	3
mmViewProblem	GoogleHireMe	16307: TripSafetyFactors	20150130	2
mmViewProblem	GoogleHireMe	16344: ChildStuntedness5	20150225	0
mmViewProblem	GoogleHireMe	16349: MovingNQueens	20150225	0
mmViewProblem	GoogleHireMe	16359: BannerRegistration	20150305	20
mmViewProblem	Gopi.Nath	16337: PrivateMatch	20150217	9
mmViewProblem	Gordak	16359: BannerRegistration	20150303	1
mmViewProblem	Gorn	16307: TripSafetyFactors	20150131	1
mmViewProblem	Gottwik	16298: ABCSpeedup	20150117	4
mmViewProblem	Gr3Ch	16275: ActiveMolecules	20150109	1
mmViewProblem	Gr3Ch	16298: ABCSpeedup	20150109	1
mmViewProblem	Gradient12	16307: TripSafetyFactors	20150203	32
mmViewProblem	Gradient12	16359: BannerRegistration	20150303	1
mmViewProblem	GrantRVD	16359: BannerRegistration	20150304	8
mmViewProblem	GrantRVD	16359: BannerRegistration	20150305	35
mmViewProblem	GreatOZ	16344: ChildStuntedness5	20150301	2
mmViewProblem	GreatOZ	16349: MovingNQueens	20150301	10
mmViewProblem	Greatzyo	16298: ABCSpeedup	20150109	2
mmViewProblem	Guanlun.Mu	16344: ChildStuntedness5	20150220	5
mmViewProblem	Guignards	16344: ChildStuntedness5	20150221	1
mmViewProblem	GuilhemC	16307: TripSafetyFactors	20150203	4
mmViewProblem	Gunner1905	16275: ActiveMolecules	20150118	4
mmViewProblem	Guody	16349: MovingNQueens	20150223	10
mmViewProblem	Gyanversity	16344: ChildStuntedness5	20150224	31
mmViewProblem	H19061996	16298: ABCSpeedup	20150117	2
mmViewProblem	Habudah	16307: TripSafetyFactors	20150201	2
mmViewProblem	HackBinary	16275: ActiveMolecules	20150118	2
mmViewProblem	Hakan.Yatbaz	16307: TripSafetyFactors	20150204	7
mmViewProblem	Hakgu	16209: ChildStuntedness3	20150111	1
mmViewProblem	Hakky	16298: ABCSpeedup	20150121	2
mmViewProblem	Halku	16275: ActiveMolecules	20150107	4
mmViewProblem	Hans_G_Krosing	16275: ActiveMolecules	20150202	2
mmViewProblem	Hans_G_Krosing	16307: TripSafetyFactors	20150127	4
mmViewProblem	Hans_G_Krosing	16349: MovingNQueens	20150224	3
mmViewProblem	Hans_G_Krosing	16349: MovingNQueens	20150304	3
mmViewProblem	Hans_G_Krosing	16359: BannerRegistration	20150304	3
mmViewProblem	HappyCodiing	16237: FacialEmotions	20150302	1
mmViewProblem	HappyCodiing	16349: MovingNQueens	20150302	3
mmViewProblem	HarDToBelieve	16344: ChildStuntedness5	20150228	2
mmViewProblem	HaroldJRoth	16298: ABCSpeedup	20150115	5
mmViewProblem	HellFalcon	16298: ABCSpeedup	20150115	3
mmViewProblem	HellFalcon	16307: TripSafetyFactors	20150128	7
mmViewProblem	HellFalcon	16344: ChildStuntedness5	20150225	22
mmViewProblem	HellFalcon	16344: ChildStuntedness5	20150226	12
mmViewProblem	HellFalcon	16344: ChildStuntedness5	20150227	8
mmViewProblem	HellFalcon	16344: ChildStuntedness5	20150228	20
mmViewProblem	HellFalcon	16344: ChildStuntedness5	20150301	4
mmViewProblem	HellFalcon	16349: MovingNQueens	20150225	22
mmViewProblem	HellFalcon	16349: MovingNQueens	20150226	12
mmViewProblem	HellFalcon	16349: MovingNQueens	20150227	8
mmViewProblem	HellFalcon	16349: MovingNQueens	20150228	24
mmViewProblem	HellFalcon	16349: MovingNQueens	20150301	4
mmViewProblem	Hex_	16307: TripSafetyFactors	20150205	1
mmViewProblem	Hidetomo.Suzuki	16166: PropellerDetector	20150110	2
mmViewProblem	Hierophantos	16275: ActiveMolecules	20150124	2
mmViewProblem	Hirokeen	16344: ChildStuntedness5	20150222	2
mmViewProblem	Hisookatn	16344: ChildStuntedness5	20150222	1
mmViewProblem	HitenK	16298: ABCSpeedup	20150120	1
mmViewProblem	Hohol	16349: MovingNQueens	20150224	152
mmViewProblem	Hohol	16349: MovingNQueens	20150226	4
mmViewProblem	Hohol	16349: MovingNQueens	20150303	14
mmViewProblem	HolyZebra.io	16307: TripSafetyFactors	20150131	2
mmViewProblem	HoyuoRan	16298: ABCSpeedup	20150115	5
mmViewProblem	HrvojeAbramovic	16307: TripSafetyFactors	20150130	3
mmViewProblem	Hugh1001	16307: TripSafetyFactors	20150206	2
mmViewProblem	HugoBorja	16307: TripSafetyFactors	20150208	2
mmViewProblem	Hussein.Kamel	16307: TripSafetyFactors	20150203	5
mmViewProblem	Hyeon-ju.Park	16307: TripSafetyFactors	20150202	8
mmViewProblem	HypnotiC_HC	16307: TripSafetyFactors	20150202	1
mmViewProblem	HypnotiC_HC	16307: TripSafetyFactors	20150203	34
mmViewProblem	HypnotiC_HC	16307: TripSafetyFactors	20150204	15
mmViewProblem	HypnotiC_HC	16307: TripSafetyFactors	20150205	16
mmViewProblem	HypnotiC_HC	16307: TripSafetyFactors	20150206	30
mmViewProblem	HypnotiC_HC	16349: MovingNQueens	20150224	8
mmViewProblem	IIICE	16337: PrivateMatch	20150213	5
mmViewProblem	IIICE	16337: PrivateMatch	20150216	5
mmViewProblem	ITSDPG	16275: ActiveMolecules	20150216	3
mmViewProblem	I_Igor	16307: TripSafetyFactors	20150225	3
mmViewProblem	I_Igor	16344: ChildStuntedness5	20150225	3
mmViewProblem	I_Igor	16349: MovingNQueens	20150225	6
mmViewProblem	Ibanezsweep45	16307: TripSafetyFactors	20150126	6
mmViewProblem	Ibrahim.Gamil	16307: TripSafetyFactors	20150202	2
mmViewProblem	Ibrar.Hussain	16237: FacialEmotions	20150210	1
mmViewProblem	Ibrar.Hussain	16307: TripSafetyFactors	20150210	3
mmViewProblem	Igor_Sokolov	16275: ActiveMolecules	20150107	2
mmViewProblem	Ikinovich	16275: ActiveMolecules	20150108	2
mmViewProblem	Ikinovich	16275: ActiveMolecules	20150109	2
mmViewProblem	Ikinovich	16275: ActiveMolecules	20150110	2
mmViewProblem	Ikinovich	16275: ActiveMolecules	20150111	2
mmViewProblem	Ikinovich	16275: ActiveMolecules	20150112	37
mmViewProblem	Ikinovich	16298: ABCSpeedup	20150112	2
mmViewProblem	Ikinovich	16307: TripSafetyFactors	20150129	2
mmViewProblem	Ikinovich	16307: TripSafetyFactors	20150204	1
mmViewProblem	Ikinovich	16307: TripSafetyFactors	20150205	3
mmViewProblem	IlyaCk	16298: ABCSpeedup	20150112	1
mmViewProblem	Impac9	16349: MovingNQueens	20150223	2
mmViewProblem	IndraA	16298: ABCSpeedup	20150117	2
mmViewProblem	InflatibleYoshi	16275: ActiveMolecules	20150107	14
mmViewProblem	InnocuousSagar	16275: ActiveMolecules	20150108	4
mmViewProblem	InnocuousSagar	16298: ABCSpeedup	20150110	3
mmViewProblem	InnocuousSagar	16298: ABCSpeedup	20150115	4
mmViewProblem	Inolas	16272: ChildStuntedness4	20150305	4
mmViewProblem	Inolas	16349: MovingNQueens	20150305	4
mmViewProblem	Inolas	16349: MovingNQueens	20150306	2
mmViewProblem	InversionWeb	16307: TripSafetyFactors	20150129	4
mmViewProblem	IoanMPopdan	16359: BannerRegistration	20150305	2
mmViewProblem	Iphee	16298: ABCSpeedup	20150131	2
mmViewProblem	Iphee	16307: TripSafetyFactors	20150131	3
mmViewProblem	Irioth	16344: ChildStuntedness5	20150228	16
mmViewProblem	Irioth	16344: ChildStuntedness5	20150301	91
mmViewProblem	Irioth	16349: MovingNQueens	20150228	32
mmViewProblem	Irioth	16349: MovingNQueens	20150301	57
mmViewProblem	Irioth	16349: MovingNQueens	20150302	24
mmViewProblem	Irioth	16359: BannerRegistration	20150303	24
mmViewProblem	IronLordByron	16166: PropellerDetector	20150302	4
mmViewProblem	IronLordByron	16275: ActiveMolecules	20150303	1
mmViewProblem	IronLordByron	16307: TripSafetyFactors	20150303	3
mmViewProblem	IronLordByron	16349: MovingNQueens	20150302	7
mmViewProblem	IronLordByron	16359: BannerRegistration	20150303	4
mmViewProblem	Ironhawks	16307: TripSafetyFactors	20150130	34
mmViewProblem	Ironhawks	16307: TripSafetyFactors	20150210	16
mmViewProblem	Ironhawks	16337: PrivateMatch	20150214	2
mmViewProblem	Ironhawks	16344: ChildStuntedness5	20150221	17
mmViewProblem	Ironhawks	16344: ChildStuntedness5	20150222	2
mmViewProblem	Ironhawks	16349: MovingNQueens	20150228	4
mmViewProblem	Ironhawks	16349: MovingNQueens	20150302	2
mmViewProblem	Ironhawks	16359: BannerRegistration	20150303	25
mmViewProblem	Ironhawks	16359: BannerRegistration	20150304	2
mmViewProblem	Ironhawks	16359: BannerRegistration	20150305	18
mmViewProblem	Islam.Mamdouh	16349: MovingNQueens	20150223	3
mmViewProblem	IvaDobreva	16307: TripSafetyFactors	20150203	2
mmViewProblem	JDNewmn	16307: TripSafetyFactors	20150207	2
mmViewProblem	JD_247	16237: FacialEmotions	20150109	1
mmViewProblem	JD_247	16298: ABCSpeedup	20150109	3
mmViewProblem	JJ.Xu	16168: OptimalDrug	20150204	12
mmViewProblem	JJ.Xu	16275: ActiveMolecules	20150204	2
